win_id,archetype,rater,method,n_points,n_obj,tp_obs,f1_obs,precision_obs,tp_null_mean,f1_null_mean,f1_null_sd,precision_null_mean,f1_gain
A4_w3,A4,Luca,spaceranger,108,111,99,0.9041095890410958,0.8918918918918919,61.6,0.5625570776255708,0.03470319634703196,0.554954954954955,0.341552511415525
A4_w3,A4,model:deepseek_flash_nothink,cellpose_rgb,184,98,94,0.6666666666666666,0.9591836734693877,71.95,0.5102836879432624,0.028587367201315377,0.7341836734693877,0.15638297872340423
A4_w3,A4,model:deepseek_flash_nothink,stardist_he,184,86,81,0.6,0.9418604651162791,62.3,0.46148148148148155,0.02211083193570266,0.7244186046511628,0.13851851851851843
A4_w3,A4,model:deepseek_flash_nothink,spaceranger,184,111,106,0.7186440677966102,0.954954954954955,83.0,0.5627118644067797,0.029239130376742823,0.7477477477477478,0.1559322033898305
A4_w3,A4,model:deepseek_flash_think,cellpose_rgb,193,98,94,0.6460481099656358,0.9591836734693877,72.4,0.49759450171821307,0.015120274914089347,0.7387755102040817,0.1484536082474227
A4_w3,A4,model:deepseek_flash_think,stardist_he,193,86,84,0.6021505376344086,0.9767441860465116,65.85,0.4720430107526883,0.021298286045513374,0.7656976744186046,0.13010752688172034
A4_w3,A4,model:deepseek_flash_think,spaceranger,193,111,108,0.7105263157894737,0.972972972972973,86.0,0.5657894736842104,0.02530971587062019,0.7747747747747747,0.14473684210526327
A4_w3,A4,model:gpt6_astra,cellpose_rgb,119,98,92,0.847926267281106,0.9387755102040817,55.85,0.5147465437788018,0.028148346643457053,0.5698979591836735,0.3331797235023042
A4_w3,A4,model:gpt6_astra,stardist_he,119,86,83,0.8097560975609757,0.9651162790697675,49.65,0.4843902439024391,0.03254430010560182,0.5773255813953488,0.32536585365853654
A4_w3,A4,model:gpt6_astra,spaceranger,119,111,102,0.8869565217391304,0.918918918918919,64.8,0.5634782608695652,0.034630100437808495,0.5837837837837837,0.3234782608695652
A4_w4,A4,Luca,cellpose_rgb,111,90,87,0.8656716417910447,0.9666666666666667,50.0,0.49751243781094534,0.03503844151573933,0.5555555555555556,0.3681592039800994
A4_w4,A4,Luca,stardist_he,111,86,84,0.8527918781725888,0.9767441860465116,48.35,0.4908629441624365,0.0396166796423256,0.5622093023255814,0.36192893401015236
A4_w4,A4,Luca,spaceranger,111,111,101,0.9099099099099099,0.9099099099099099,61.2,0.5513513513513513,0.029414103995161273,0.5513513513513514,0.35855855855855867
A4_w4,A4,model:deepseek_flash_nothink,cellpose_rgb,138,90,82,0.7192982456140351,0.9111111111111111,57.35,0.5030701754385964,0.04154182590446359,0.6372222222222222,0.21622807017543866
A4_w4,A4,model:deepseek_flash_nothink,stardist_he,138,86,82,0.7321428571428571,0.9534883720930233,56.0,0.5000000000000001,0.03659625273557,0.6511627906976745,0.23214285714285698
A4_w4,A4,model:deepseek_flash_nothink,spaceranger,138,111,102,0.8192771084337349,0.918918918918919,71.55,0.574698795180723,0.02934476347330373,0.6445945945945946,0.24457831325301194
A4_w4,A4,model:deepseek_flash_think,cellpose_rgb,150,90,73,0.6083333333333333,0.8111111111111111,60.0,0.4999999999999999,0.033541019662496854,0.6666666666666666,0.10833333333333339
A4_w4,A4,model:deepseek_flash_think,stardist_he,150,86,69,0.5847457627118644,0.8023255813953488,58.25,0.49364406779661013,0.027049036726279032,0.6773255813953488,0.09110169491525427
A4_w4,A4,model:deepseek_flash_think,spaceranger,150,111,93,0.7126436781609196,0.8378378378378378,74.85,0.5735632183908046,0.025214687178196006,0.6743243243243243,0.13908045977011496
A4_w4,A4,model:gpt6_astra,cellpose_rgb,123,90,88,0.8262910798122066,0.9777777777777777,52.35,0.491549295774648,0.038859515392817436,0.5816666666666667,0.3347417840375586
A4_w4,A4,model:gpt6_astra,stardist_he,123,86,84,0.8038277511961722,0.9767441860465116,50.3,0.4813397129186603,0.03451615080740944,0.5848837209302326,0.32248803827751193
A4_w4,A4,model:gpt6_astra,spaceranger,123,111,101,0.8632478632478633,0.9099099099099099,66.65,0.5696581196581196,0.028638856286780354,0.6004504504504505,0.29358974358974366
A5_w1,A5,Luca,cellpose_rgb,104,77,71,0.7845303867403315,0.922077922077922,9.85,0.10883977900552484,0.033746912826686085,0.1279220779220779,0.6756906077348066
A5_w1,A5,Luca,stardist_he,104,94,73,0.7373737373737373,0.776595744680851,10.05,0.10151515151515152,0.026815280712036944,0.10691489361702128,0.6358585858585858
A5_w1,A5,Luca,spaceranger,104,72,60,0.6818181818181818,0.8333333333333334,10.05,0.11420454545454546,0.033222849786463,0.13958333333333334,0.5676136363636363
A5_w1,A5,model:deepseek_flash_nothink,cellpose_rgb,112,77,7,0.07407407407407407,0.09090909090909091,10.75,0.11375661375661375,0.03459443605984661,0.1396103896103896,-0.03968253968253968
A5_w1,A5,model:deepseek_flash_nothink,stardist_he,112,94,9,0.08737864077669903,0.09574468085106383,11.45,0.11116504854368932,0.022451128310382866,0.12180851063829787,-0.023786407766990286
A5_w1,A5,model:deepseek_flash_nothink,spaceranger,112,72,5,0.05434782608695652,0.06944444444444445,10.1,0.10978260869565218,0.028942449903683366,0.14027777777777778,-0.05543478260869566
A5_w1,A5,model:deepseek_flash_think,cellpose_rgb,301,77,33,0.1746031746031746,0.42857142857142855,24.55,0.1298941798941799,0.017586126830285983,0.31883116883116885,0.0447089947089947
A5_w1,A5,model:deepseek_flash_think,stardist_he,301,94,38,0.19240506329113924,0.40425531914893614,26.85,0.13594936708860758,0.019365020159253808,0.28563829787234046,0.05645569620253166
A5_w1,A5,model:deepseek_flash_think,spaceranger,301,72,26,0.13941018766756033,0.3611111111111111,23.2,0.12439678284182305,0.02181982836394188,0.3222222222222222,0.015013404825737278
A5_w1,A5,model:gpt6_astra,cellpose_rgb,125,77,65,0.6435643564356436,0.8441558441558441,11.4,0.11287128712871289,0.02433308064840497,0.14805194805194805,0.5306930693069307
A5_w1,A5,model:gpt6_astra,stardist_he,125,94,80,0.730593607305936,0.851063829787234,11.8,0.10776255707762558,0.029536002974970277,0.12553191489361704,0.6228310502283104
A5_w1,A5,model:gpt6_astra,spaceranger,125,72,67,0.6802030456852792,0.9305555555555556,9.75,0.09898477157360405,0.02869255382956869,0.13541666666666666,0.5812182741116751
A5_w2,A5,Luca,cellpose_rgb,50,50,45,0.9,0.9,4.2,0.084,0.035552777669262355,0.084,0.8160000000000001
A5_w2,A5,Luca,stardist_he,50,62,43,0.7678571428571429,0.6935483870967742,4.45,0.0794642857142857,0.029599257954019242,0.0717741935483871,0.6883928571428573
A5_w2,A5,Luca,spaceranger,50,37,27,0.6206896551724138,0.7297297297297297,2.9,0.06666666666666665,0.027103048557589875,0.07837837837837838,0.5540229885057472
A5_w2,A5,model:deepseek_flash_nothink,cellpose_rgb,61,50,18,0.32432432432432434,0.36,5.25,0.09459459459459459,0.03316245462938011,0.105,0.22972972972972977
A5_w2,A5,model:deepseek_flash_nothink,stardist_he,61,62,17,0.2764227642276423,0.27419354838709675,5.1,0.08292682926829269,0.033678561263752814,0.08225806451612902,0.19349593495934958
A5_w2,A5,model:deepseek_flash_nothink,spaceranger,61,37,12,0.24489795918367346,0.32432432432432434,3.5,0.07142857142857144,0.033843110105667346,0.0945945945945946,0.173469387755102
A5_w2,A5,model:deepseek_flash_think,cellpose_rgb,98,50,7,0.0945945945945946,0.14,9.35,0.12635135135135137,0.026437834522316017,0.187,-0.031756756756756765
A5_w2,A5,model:deepseek_flash_think,stardist_he,98,62,7,0.0875,0.11290322580645161,8.05,0.10062499999999999,0.033183909881145716,0.12983870967741937,-0.013124999999999998
A5_w2,A5,model:deepseek_flash_think,spaceranger,98,37,4,0.05925925925925926,0.10810810810810811,5.25,0.07777777777777777,0.026449734920529072,0.14189189189189189,-0.018518518518518504
A5_w2,A5,model:gpt6_astra,cellpose_rgb,80,50,45,0.6923076923076923,0.9,7.05,0.10846153846153846,0.040841735238333184,0.141,0.5838461538461538
A5_w2,A5,model:gpt6_astra,stardist_he,80,62,56,0.7887323943661971,0.9032258064516129,6.5,0.0915492957746479,0.03318089856166125,0.10483870967741936,0.6971830985915493
A5_w2,A5,model:gpt6_astra,spaceranger,80,37,36,0.6153846153846154,0.972972972972973,4.0,0.06837606837606838,0.024174590809796496,0.10810810810810811,0.5470085470085471
A5_w3,A5,Luca,cellpose_rgb,58,42,34,0.68,0.8095238095238095,3.8,0.07600000000000003,0.03720215047547654,0.09047619047619047,0.604
A5_w3,A5,Luca,stardist_he,58,45,23,0.44660194174757284,0.5111111111111111,2.9,0.05631067961165048,0.02289286625738174,0.06444444444444444,0.39029126213592236
A5_w3,A5,Luca,spaceranger,58,11,5,0.14492753623188406,0.45454545454545453,0.45,0.013043478260869565,0.01938998284095602,0.04090909090909091,0.1318840579710145
A5_w3,A5,model:deepseek_flash_nothink,cellpose_rgb,58,42,15,0.3,0.35714285714285715,4.3,0.08600000000000001,0.03411744421846396,0.10238095238095238,0.21399999999999997
A5_w3,A5,model:deepseek_flash_nothink,stardist_he,58,45,11,0.21359223300970873,0.24444444444444444,2.75,0.053398058252427175,0.02936792905292072,0.06111111111111111,0.16019417475728154
A5_w3,A5,model:deepseek_flash_nothink,spaceranger,58,11,4,0.11594202898550725,0.36363636363636365,1.0,0.028985507246376812,0.025925425826084515,0.09090909090909091,0.08695652173913043
A5_w3,A5,model:deepseek_flash_think,cellpose_rgb,139,42,9,0.09944751381215469,0.21428571428571427,7.85,0.0867403314917127,0.018580300243978165,0.1869047619047619,0.01270718232044199
A5_w3,A5,model:deepseek_flash_think,stardist_he,139,45,7,0.07608695652173914,0.15555555555555556,6.8,0.07391304347826086,0.029488391230979426,0.1511111111111111,0.002173913043478276
A5_w3,A5,model:deepseek_flash_think,spaceranger,139,11,3,0.04,0.2727272727272727,1.4,0.018666666666666665,0.01359738536958076,0.12727272727272726,0.021333333333333336
A5_w3,A5,model:gpt6_astra,cellpose_rgb,77,42,35,0.5882352941176471,0.8333333333333334,4.95,0.08319327731092438,0.031205789290129647,0.11785714285714285,0.5050420168067227
A5_w3,A5,model:gpt6_astra,stardist_he,77,45,34,0.5573770491803278,0.7555555555555555,4.05,0.06639344262295083,0.02104179943113678,0.09,0.490983606557377
A5_w3,A5,model:gpt6_astra,spaceranger,77,11,8,0.18181818181818182,0.7272727272727273,0.8,0.01818181818181818,0.01981317701609397,0.07272727272727274,0.16363636363636364
A5_w4,A5,Luca,cellpose_rgb,84,84,76,0.9047619047619048,0.9047619047619048,9.9,0.11785714285714288,0.037815190891115694,0.11785714285714285,0.7869047619047619
A5_w4,A5,Luca,stardist_he,84,106,71,0.7473684210526316,0.6698113207547169,9.85,0.10368421052631578,0.018010461718177554,0.09292452830188679,0.6436842105263157
A5_w4,A5,Luca,spaceranger,84,82,60,0.7228915662650602,0.7317073170731707,8.9,0.10722891566265058,0.022828066652405322,0.10853658536585366,0.6156626506024097
A5_w4,A5,model:deepseek_flash_nothink,cellpose_rgb,111,84,17,0.17435897435897435,0.20238095238095238,12.45,0.1276923076923077,0.033623979421098474,0.14821428571428572,0.04666666666666666
A5_w4,A5,model:deepseek_flash_nothink,stardist_he,111,106,17,0.15668202764976957,0.16037735849056603,13.75,0.12672811059907832,0.01930540098216904,0.12971698113207547,0.029953917050691253
A5_w4,A5,model:deepseek_flash_nothink,spaceranger,111,82,17,0.17616580310880828,0.2073170731707317,8.6,0.08911917098445596,0.027101962343258075,0.1048780487804878,0.08704663212435232
A5_w4,A5,model:deepseek_flash_think,cellpose_rgb,194,84,25,0.17985611510791366,0.2976190476190476,19.85,0.14280575539568346,0.019071534016995052,0.23630952380952383,0.037050359712230196
A5_w4,A5,model:deepseek_flash_think,stardist_he,194,106,22,0.14666666666666667,0.20754716981132076,22.45,0.14966666666666664,0.021445020141955776,0.21179245283018866,-0.002999999999999975
A5_w4,A5,model:deepseek_flash_think,spaceranger,194,82,19,0.13768115942028986,0.23170731707317074,17.35,0.1257246376811594,0.02714007555080073,0.21158536585365856,0.011956521739130449
A5_w4,A5,model:gpt6_astra,cellpose_rgb,139,84,71,0.6367713004484304,0.8452380952380952,15.35,0.13766816143497757,0.027243767137370464,0.18273809523809523,0.4991031390134529
A5_w4,A5,model:gpt6_astra,stardist_he,139,106,83,0.6775510204081633,0.7830188679245284,16.35,0.13346938775510203,0.03318696170669965,0.15424528301886795,0.5440816326530613
A5_w4,A5,model:gpt6_astra,spaceranger,139,82,73,0.6606334841628959,0.8902439024390244,13.75,0.1244343891402715,0.030672592452637686,0.1676829268292683,0.5361990950226244
A6_w1,A6,Luca,cellpose_rgb,51,29,23,0.575,0.7931034482758621,0.65,0.016250000000000004,0.016345871038277532,0.022413793103448276,0.55875
A6_w1,A6,Luca,stardist_he,51,47,40,0.8163265306122449,0.851063829787234,1.6,0.03265306122448979,0.02362415694446985,0.03404255319148936,0.7836734693877552
A6_w1,A6,Luca,spaceranger,51,58,45,0.8256880733944955,0.7758620689655172,1.7,0.031192660550458717,0.019331474775876586,0.029310344827586206,0.7944954128440367
A6_w1,A6,model:deepseek_flash_nothink,cellpose_rgb,70,29,4,0.08080808080808081,0.13793103448275862,1.15,0.023232323232323233,0.017231032433567658,0.0396551724137931,0.057575757575757586
A6_w1,A6,model:deepseek_flash_nothink,stardist_he,70,47,2,0.03418803418803419,0.0425531914893617,1.7,0.02905982905982906,0.020298020661603276,0.036170212765957444,0.005128205128205131
A6_w1,A6,model:deepseek_flash_nothink,spaceranger,70,58,3,0.046875,0.05172413793103448,1.9,0.0296875,0.01907274314958391,0.03275862068965517,0.0171875
A6_w1,A6,model:deepseek_flash_think,cellpose_rgb,107,29,1,0.014705882352941176,0.034482758620689655,1.2,0.01764705882352941,0.013637674258081916,0.041379310344827586,-0.0029411764705882353
A6_w1,A6,model:deepseek_flash_think,stardist_he,107,47,2,0.025974025974025976,0.0425531914893617,2.65,0.03441558441558441,0.01803044594404522,0.05638297872340425,-0.008441558441558437
A6_w1,A6,model:deepseek_flash_think,spaceranger,107,58,4,0.048484848484848485,0.06896551724137931,4.25,0.051515151515151514,0.019497827808661106,0.07327586206896551,-0.003030303030303029
A6_w1,A6,model:gpt6_astra,cellpose_rgb,77,29,27,0.5094339622641509,0.9310344827586207,1.3,0.024528301886792454,0.016981132075471698,0.04482758620689655,0.4849056603773585
A6_w1,A6,model:gpt6_astra,stardist_he,77,47,43,0.6935483870967742,0.9148936170212766,2.0,0.032258064516129024,0.023373188300305544,0.0425531914893617,0.6612903225806452
A6_w1,A6,model:gpt6_astra,spaceranger,77,58,51,0.7555555555555555,0.8793103448275862,2.2,0.032592592592592604,0.01595604387299112,0.03793103448275863,0.7229629629629629
A6_w2,A6,Luca,cellpose_rgb,60,11,9,0.2535211267605634,0.8181818181818182,0.75,0.021126760563380285,0.019667943723618228,0.06818181818181818,0.2323943661971831
A6_w2,A6,Luca,stardist_he,60,47,43,0.8037383177570093,0.9148936170212766,1.8,0.03364485981308411,0.025491928405581038,0.03829787234042553,0.7700934579439253
A6_w2,A6,Luca,spaceranger,60,66,55,0.873015873015873,0.8333333333333334,2.3,0.0365079365079365,0.03138685703696061,0.034848484848484844,0.8365079365079365
A6_w2,A6,model:deepseek_flash_nothink,cellpose_rgb,69,14,0,0.0,0.0,0.8,0.019277108433734938,0.021006741896581558,0.05714285714285715,-0.019277108433734938
A6_w2,A6,model:deepseek_flash_nothink,stardist_he,69,56,2,0.032,0.03571428571428571,1.95,0.031200000000000006,0.029707911404203428,0.03482142857142857,0.0007999999999999952
A6_w2,A6,model:deepseek_flash_nothink,spaceranger,69,67,2,0.029411764705882353,0.029850746268656716,1.9,0.027941176470588237,0.016702671605294928,0.02835820895522388,0.001470588235294116
A6_w2,A6,model:deepseek_flash_think,cellpose_rgb,146,14,2,0.025,0.14285714285714285,1.9,0.02375,0.011792476415070755,0.1357142857142857,0.0012500000000000011
A6_w2,A6,model:deepseek_flash_think,stardist_he,146,56,1,0.009900990099009901,0.017857142857142856,4.3,0.04257425742574258,0.020792079207920793,0.07678571428571428,-0.032673267326732675
A6_w2,A6,model:deepseek_flash_think,spaceranger,146,67,1,0.009389671361502348,0.014925373134328358,4.7,0.044131455399061034,0.019493464311762156,0.07014925373134329,-0.03474178403755869
A6_w2,A6,model:gpt6_astra,cellpose_rgb,70,14,10,0.23809523809523808,0.7142857142857143,0.8,0.019047619047619046,0.014285714285714285,0.05714285714285715,0.21904761904761905
A6_w2,A6,model:gpt6_astra,stardist_he,70,56,44,0.6984126984126984,0.7857142857142857,2.5,0.03968253968253967,0.023809523809523808,0.044642857142857144,0.6587301587301587
A6_w2,A6,model:gpt6_astra,spaceranger,70,67,59,0.8613138686131386,0.8805970149253731,2.6,0.03795620437956204,0.02326624445329814,0.03880597014925373,0.8233576642335766
A6_w3,A6,Luca,cellpose_rgb,62,21,19,0.4578313253012048,0.9047619047619048,1.1,0.026506024096385545,0.021417335945338768,0.05238095238095238,0.43132530120481927
A6_w3,A6,Luca,stardist_he,62,59,47,0.7768595041322314,0.7966101694915254,2.0,0.03305785123966942,0.019557288539172286,0.03389830508474576,0.743801652892562
A6_w3,A6,Luca,spaceranger,62,70,57,0.8636363636363636,0.8142857142857143,2.25,0.03409090909090908,0.015800495162586522,0.03214285714285714,0.8295454545454546
A6_w3,A6,model:deepseek_flash_nothink,cellpose_rgb,69,23,0,0.0,0.0,1.25,0.027173913043478253,0.023689668171416704,0.05434782608695652,-0.027173913043478253
A6_w3,A6,model:deepseek_flash_nothink,stardist_he,69,66,4,0.05925925925925926,0.06060606060606061,2.35,0.03481481481481481,0.01830993643601226,0.035606060606060606,0.02444444444444445
A6_w3,A6,model:deepseek_flash_nothink,spaceranger,69,70,4,0.05755395683453238,0.05714285714285714,2.25,0.03237410071942447,0.02836941604766957,0.03214285714285714,0.02517985611510791
A6_w3,A6,model:gpt6_astra,cellpose_rgb,77,23,16,0.32,0.6956521739130435,1.65,0.03300000000000001,0.0212367605815953,0.07173913043478261,0.287
A6_w3,A6,model:gpt6_astra,stardist_he,77,66,48,0.6713286713286714,0.7272727272727273,3.2,0.04475524475524476,0.025636787104648062,0.048484848484848485,0.6265734265734266
A6_w3,A6,model:gpt6_astra,spaceranger,77,70,58,0.7891156462585034,0.8285714285714286,2.5,0.03401360544217687,0.018505402052701285,0.03571428571428571,0.7551020408163265
A6_w4,A6,Luca,cellpose_rgb,69,58,47,0.7401574803149606,0.8103448275862069,2.55,0.040157480314960636,0.023077717936618652,0.04396551724137931,0.7
A6_w4,A6,Luca,stardist_he,69,49,41,0.6949152542372882,0.8367346938775511,2.0,0.03389830508474576,0.026798963221765924,0.04081632653061224,0.6610169491525424
A6_w4,A6,Luca,spaceranger,69,70,57,0.8201438848920863,0.8142857142857143,3.45,0.04964028776978417,0.02157074007275532,0.04928571428571429,0.7705035971223022
A6_w4,A6,model:deepseek_flash_nothink,cellpose_rgb,68,58,6,0.09523809523809523,0.10344827586206896,1.8,0.02857142857142857,0.017817416127494958,0.03103448275862069,0.06666666666666667
A6_w4,A6,model:deepseek_flash_nothink,stardist_he,68,55,7,0.11382113821138211,0.12727272727272726,2.2,0.03577235772357723,0.01674086201786504,0.04,0.07804878048780488
A6_w4,A6,model:deepseek_flash_nothink,spaceranger,68,70,10,0.14492753623188406,0.14285714285714285,2.6,0.03768115942028986,0.026486473742749372,0.037142857142857144,0.10724637681159421
A6_w4,A6,model:deepseek_flash_think,cellpose_rgb,256,58,5,0.03184713375796178,0.08620689655172414,8.6,0.05477707006369427,0.014156758452798004,0.1482758620689655,-0.022929936305732486
A6_w4,A6,model:deepseek_flash_think,stardist_he,256,55,7,0.04501607717041801,0.12727272727272726,8.2,0.05273311897106109,0.01446588023048488,0.14909090909090908,-0.0077170418006430805
A6_w4,A6,model:deepseek_flash_think,spaceranger,256,70,8,0.049079754601226995,0.11428571428571428,10.55,0.06472392638036811,0.018144891314319327,0.15071428571428572,-0.015644171779141118
A6_w4,A6,model:gpt6_astra,cellpose_rgb,78,58,42,0.6176470588235294,0.7241379310344828,2.35,0.03455882352941176,0.017570298743159588,0.04051724137931035,0.5830882352941177
A6_w4,A6,model:gpt6_astra,stardist_he,78,55,38,0.5714285714285714,0.6909090909090909,2.65,0.03984962406015037,0.023429227745688543,0.04818181818181818,0.531578947368421
A6_w4,A6,model:gpt6_astra,spaceranger,78,70,54,0.7297297297297297,0.7714285714285715,3.7,0.05,0.0305477150147495,0.05285714285714286,0.6797297297297297
