win_id,archetype,kind,cls,matched_any3,od_in,od_ring,od_contrast,x,y
A5_w1,A5,manual,matched,True,0.004976967145092584,0.0027233845813304024,0.002253582563762182,393.3747016706444,106.47255369928402
A5_w1,A5,manual,matched,True,0.0011259776860256796,0.0006174258619830708,0.0005085518240426089,469.3078758949881,111.1694510739857
A5_w1,A5,manual,matched,True,0.004440878807346328,0.0023461178583680394,0.002094760948978289,519.4081145584726,104.12410501193318
A5_w1,A5,manual,missed_both,False,0.0019277394080603203,0.000948313044738222,0.0009794263633220984,708.0668257756564,17.231503579952268
A5_w1,A5,manual,matched,True,0.009047324649118388,0.00292851819588655,0.006118806453231838,889.6801909307876,82.98806682577566
A5_w1,A5,manual,missed_both,False,0.00023326716025445343,0.00030287508104199465,-6.960792078754123e-05,877.1551312649166,133.8711217183771
A5_w1,A5,manual,matched,True,0.0030624320894480587,0.003944087350309653,-0.0008816552608615939,866.9785202863962,20.362768496420053
A5_w1,A5,manual,matched,True,0.0027634861541814214,0.004118686419882188,-0.0013552002657007665,906.1193317422436,306.873508353222
A5_w1,A5,manual,missed_both,False,0.004128914394644759,0.0035680134443458454,0.0005609009502989134,743.2935560859189,199.62768496420048
A5_w1,A5,manual,matched,True,0.019640369377999636,0.008466556064312007,0.01117381331368763,743.2935560859189,171.44630071599047
A5_w1,A5,manual,matched,True,0.007287778514440821,0.0018267380830170859,0.005461040431423735,688.4964200477327,158.9212410501193
A5_w1,A5,manual,matched,True,0.013184017458731902,0.0056940571315269445,0.007489960327204958,649.3556085918855,174.57756563245826
A5_w1,A5,manual,matched,True,0.01723160598240941,0.0020792757552926026,0.015152330227116808,769.126491646778,115.08353221957044
A5_w1,A5,manual,missed_both,False,0.007121987167750979,0.0007017520066165372,0.0064202351611344416,740.9451073985681,97.07875894988068
A5_w1,A5,manual,matched,True,0.01794049504693525,0.0007195839428818999,0.01722091110405335,616.4773269689738,76.7255369928401
A5_w1,A5,manual,matched,True,0.007864777928716671,0.006870201225101895,0.0009945767036147763,502.1861575178998,223.11217183770884
A5_w1,A5,manual,matched,True,0.006156838729558804,0.0062885512420071095,-0.00013171251244830512,466.9594272076373,153.44152744630074
A5_w1,A5,manual,matched,True,0.006140926404014468,0.0018214656584788263,0.004319460745535642,409.81384248210026,176.92601431980907
A5_w1,A5,manual,matched,True,0.008259604391551373,0.00567964732301049,0.002579957068540883,431.7326968973748,280.25775656324583
A5_w1,A5,manual,matched,True,0.007832764503655507,0.0065137662520423235,0.0013189982516131835,716.6778042959428,250.51073985680196
A5_w1,A5,manual,matched,True,0.009338179685778531,0.004476423485862328,0.0048617561999162034,673.6229116945108,277.12649164677805
A5_w1,A5,manual,matched,True,0.00452157642002498,0.00045600919725727063,0.00406556722276771,640.7446300715991,263.81861575179
A5_w1,A5,manual,matched,True,0.004200164975489129,0.0023352987576919053,0.0018648662177972236,578.1193317422435,266.9498806682578
A5_w1,A5,manual,matched,True,0.012655758575170022,0.003729196010040468,0.008926562565129553,539.7613365155132,245.0310262529833
A5_w1,A5,manual,matched,True,0.0026282917098758123,0.004237108450821785,-0.0016088167409459729,510.0143198090692,196.49642004773276
A5_w1,A5,manual,matched,True,0.0024091924119880545,0.00106561037476044,0.0013435820372276145,807.4844868735084,246.59665871121723
A5_w1,A5,manual,matched,True,0.006208465532938054,0.000835007735267292,0.005373457797670762,839.5799522673032,361.6706443914081
A5_w1,A5,manual,matched,True,0.008553763686224852,0.004423524371965563,0.004130239314259289,783.2171837708831,412.5536992840096
A5_w1,A5,manual,matched,True,0.006469922886480386,0.0031517990061752502,0.0033181238803051357,755.81861575179,368.7159904534606
A5_w1,A5,manual,matched,True,0.01381131844255083,0.0057493725104739634,0.008061945932076868,726.0715990453461,461.08830548926016
A5_w1,A5,manual,matched,True,0.005141669067594163,0.00698595119383817,-0.0018442821262440075,717.4606205250598,497.0978520286397
A5_w1,A5,manual,matched,True,0.006215704121541097,0.008381396029724104,-0.002165691908183007,768.3436754176612,483.00715990453466
A5_w1,A5,manual,matched,True,0.0047489477311455485,0.002671268358680426,0.0020776793724651224,827.837708830549,461.08830548926016
A5_w1,A5,manual,matched,True,0.0036173848515495825,0.000794163446569167,0.0028232214049804154,852.8878281622913,498.6634844868736
A5_w1,A5,manual,missed_both,False,0.0021614569922243435,0.0006011329356558975,0.001560324056568446,863.8472553699285,440.7350835322196
A5_w1,A5,manual,missed_both,False,0.0023789253568153265,0.00034760348710992,0.0020313218697054066,864.6300715990454,553.4606205250597
A5_w1,A5,manual,matched,True,0.003895895038095034,0.0031421209780113707,0.0007537740600836633,658.7494033412888,506.491646778043
A5_w1,A5,manual,matched,True,0.004955750605141587,0.007537902322999021,-0.0025821517178574336,574.2052505966587,362.4534606205251
A5_w1,A5,manual,matched,True,0.003504935067153999,0.0023868040080135635,0.0011181310591404357,553.0692124105012,308.43914081145584
A5_w1,A5,manual,matched,True,0.0014438316856110343,0.0022554550654003695,-0.0008116233797893352,533.4988066825777,465.0023866348449
A5_w1,A5,manual,matched,True,0.007834034486950768,0.005168530830722763,0.0026655036562280047,500.62052505966585,411.77088305489264
