archetype,roi_id,method,scale,um_per_px,n_all,n_keep,frac_small,frac_large,frac_out_tissue,frac_bubble,tissue_frac,bubble_frac,tissue_mm2,density_per_mm2,area_median,area_q25,area_q75,area_mean,area_cv,eq_diam_median,ecc_median,ecc_q75,major_minor_median,nn_median_um,nuclear_area_fraction
A3,r4,cellpose_rgb,1,0.2737012522439323,4830,4824,0.0012422360248447205,0.0,0.0,0.0,0.9977398391734817,0.0,0.9979481296300691,4833.918574293251,29.47801975133934,20.750728007931375,41.950930268742134,33.5601851674155,0.5478807718083859,6.126382725422889,0.7686552475957857,0.8680876047188493,1.563322544691176,7.2626739758830325,0.16222720243749064
A3,r5,cellpose_rgb,1,0.2737012522439323,4885,4884,0.00020470829068577277,0.0,0.0,0.0,0.9914404206490405,0.0,0.9916473960245724,4925.13772494087,31.68793482799629,22.623537394928793,44.66650387988839,36.4119086122256,0.5492481752549109,6.351876235727166,0.7608889484737079,0.8677179378782562,1.5411119670144697,6.36990037345955,0.17933366474317164
A4,f1,cellpose_rgb,1,0.273775031262766,19529,19421,0.005530237083311997,0.0,0.0,0.0,0.9904926886676448,0.0,0.9906911719559685,19603.485475353737,14.615789709871056,12.067395606611486,18.28847532927455,16.925535991383455,0.5443464757317371,4.313861545777877,0.6265206473534428,0.7282777013927881,1.2830302946857541,5.037409403606119,0.33179949896966254
A4,f2,cellpose_rgb,1,0.273775031262766,20501,20413,0.004292473537876201,0.0,0.0,0.0,0.9968928786939054,0.0,0.9970926445063475,20472.520896096183,14.166073103413483,11.992442838868557,16.639514438930124,15.608512736632498,0.5080866526294482,4.246975920449187,0.616403342865466,0.7147618145597534,1.2699532186420124,5.0346015058376175,0.3195456031576922
A4,p1,cellpose_rgb,1,0.273775031262766,25672,25529,0.005570271112496104,0.0,0.0,0.0,0.9990354727683011,0.0,0.999235667931835,25548.52755890767,13.86626203244177,11.767584535639772,15.88998676150084,14.002482940623391,0.29697999364040817,4.201794040331419,0.5986539531208196,0.6924954484982235,1.2484273435749782,4.851825641643898,0.3577428213016512
A4,p2,cellpose_rgb,1,0.273775031262766,24379,24254,0.005086344804955084,0.0,4.1018909717379714e-05,0.0,0.9951797631629775,0.0,0.9953791856868646,24366.593504025754,13.566450961470055,11.39282069692513,15.665128458272054,14.228235011682182,0.43672159005961037,4.156121009529684,0.6080598558275456,0.7040053637554037,1.2596184726248958,4.819726447962663,0.34669361880940686
A4,p3,cellpose_rgb,1,0.273775031262766,25313,25156,0.006202346620313673,0.0,0.0,0.0,1.0,0.0,1.0002003884436448,25150.96003826176,13.491498193727127,11.467773464668058,15.36531738730034,13.617719536543696,0.31072695269710937,4.144624110577025,0.5999480211966537,0.6954736637992296,1.2499390944602957,4.856650001412659,0.342498719875867
A5,r1,cellpose_rgb,1,0.2740235311137736,1489,1267,0.1417058428475487,0.0,0.007387508394895903,0.0,0.746073311018775,0.0,0.7459418065225408,1698.523918248459,74.26291775241657,28.909224807563582,108.1280096698482,70.68046032426007,0.6506291945340977,9.723912977283975,0.6279534407692322,0.7402132591855393,1.2849326475191079,13.728093981404468,0.12005245241356696
A5,r2,cellpose_rgb,1,0.2740235311137736,777,777,0.0,0.0,0.0,0.0,0.8402513273314867,0.0,0.8401032228143046,924.8863459862564,100.46894231823396,57.14264955469061,127.05041136207163,94.59335703659777,0.4986294162927967,11.310217963297239,0.5482908487159746,0.6671797489561545,1.1957607172166085,17.989988884820317,0.08748810434415223
A5,r3,cellpose_rgb,1,0.2740235311137736,649,645,0.0,0.0,0.0061633281972265025,0.0,0.7806825176977532,0.0,0.7805449129078585,826.3457865571161,109.77996537313754,55.34051606019314,137.48776785103615,100.50619572380496,0.5121875609407239,11.822698217104909,0.5522142443923503,0.6701185094529051,1.1994690066078113,18.440463630389832,0.08305287135925106
